age,placement_id,the_date,house_id,farm_id,temperature_min,humidity_morning,daily_weight,daily_first_feed_intake,daily_second_feed_intake,daily_mortality,daily_loss,total_meds,birds_density,season_encoded
30,1196,2023-10-07,156,16,28.0,55.0,1734.0,0.0,0.0,45.0,45.0,0.0,34885.307692307695,1
0,1210,2023-09-10,163,18,28.0,55.0,440.0,0.0,0.0,0.0,0.0,0.0,9116.461538461539,1
1,1210,2023-09-11,163,18,28.0,55.0,55.0,0.0,0.0,165.0,165.0,0.0,1139.5576923076924,1
2,1210,2023-09-12,163,18,28.0,55.0,74.0,0.0,0.0,63.0,123.0,0.0,1523.8307692307692,1
3,1210,2023-09-13,163,18,28.0,55.0,95.0,0.0,0.0,40.0,90.0,0.0,1947.2807692307692,1
4,1210,2023-09-14,163,18,28.0,55.0,115.0,0.0,0.0,50.0,50.0,0.0,2349.273076923077,1
5,1210,2023-09-15,163,18,28.0,55.0,140.0,0.0,0.0,22.0,62.0,0.0,2854.6,1
6,1210,2023-09-16,163,18,28.0,55.0,165.0,0.0,0.0,38.0,38.0,0.0,3356.480769230769,1
7,1210,2023-09-17,163,18,28.0,55.0,190.0,0.0,0.0,32.0,32.0,0.0,3859.4846153846156,1
8,1210,2023-09-18,163,18,28.0,55.0,225.0,0.0,0.0,27.0,42.0,0.0,4564.903846153846,1
9,1210,2023-09-19,163,18,28.0,55.0,265.0,0.0,0.0,33.0,33.0,0.0,5367.880769230769,1
10,1210,2023-09-20,163,18,28.0,55.0,300.0,0.0,0.0,54.0,74.0,0.0,6069.2307692307695,1
11,1210,2023-09-21,163,18,28.0,55.0,340.0,0.0,0.0,32.0,32.0,0.0,6859.107692307693,1
12,1210,2023-09-22,163,18,28.0,55.0,385.0,0.0,0.0,42.0,42.0,18.0,7757.453846153846,1
13,1210,2023-09-23,163,18,28.0,55.0,440.0,0.0,0.0,28.0,28.0,0.0,8851.446153846155,1
14,1210,2023-09-24,163,18,28.0,55.0,490.0,0.0,0.0,27.0,27.0,6.0,9846.738461538462,1
15,1210,2023-09-25,163,18,28.0,55.0,550.0,0.0,0.0,19.0,19.0,0.0,11041.038461538461,1
16,1210,2023-09-26,163,18,28.0,55.0,622.0,0.0,0.0,20.0,32.0,0.0,12477.32,1
17,1210,2023-09-27,163,18,28.0,55.0,700.0,0.0,0.0,25.0,25.0,0.0,14024.76923076923,1
18,1210,2023-09-28,163,18,28.0,55.0,762.0,0.0,0.0,32.0,32.0,0.0,15252.309230769231,1
19,1210,2023-09-29,163,18,28.0,55.0,833.0,0.0,0.0,24.0,24.0,0.0,16652.951538461537,1
20,1210,2023-09-30,163,18,28.0,55.0,905.0,0.0,0.0,27.0,27.0,0.0,18075.634615384617,1
21,1210,2023-10-01,163,18,28.0,55.0,986.0,0.0,0.0,24.0,24.0,0.0,19672.975384615384,1
22,1210,2023-10-02,163,18,28.0,55.0,1071.0,0.0,0.0,29.0,29.0,47.0,21349.14923076923,1
23,1210,2023-10-03,163,18,28.0,55.0,1155.0,0.0,0.0,24.0,24.0,6.0,22997.826923076922,1
24,1210,2023-10-04,163,18,28.0,55.0,1264.0,0.0,0.0,27.0,27.0,10.0,25144.849230769232,1
25,1210,2023-10-05,163,18,28.0,55.0,1330.0,0.0,0.0,27.0,27.0,0.0,26430.169230769232,1
26,1210,2023-10-06,163,18,28.0,55.0,1400.0,0.0,0.0,29.0,29.0,0.0,27792.153846153848,1
27,1210,2023-10-07,163,18,28.0,55.0,1500.0,0.0,0.0,27.0,27.0,0.0,29743.846153846152,1
28,1210,2023-10-08,163,18,28.0,55.0,1590.0,0.0,0.0,32.0,32.0,0.0,31495.453846153847,1
29,1210,2023-10-09,163,18,28.0,55.0,1652.0,0.0,0.0,33.0,33.0,0.0,32682.913846153846,1
30,1210,2023-10-10,163,18,28.0,55.0,1758.0,0.0,0.0,35.0,35.0,0.0,34735.375384615385,1
0,1211,2023-09-10,164,18,28.0,55.0,41.0,0.0,0.0,0.0,0.0,0.0,880.8692307692307,1
1,1211,2023-09-11,164,18,28.0,55.0,55.0,0.0,0.0,175.0,175.0,0.0,1181.6538461538462,1
2,1211,2023-09-12,164,18,28.0,55.0,74.0,0.0,0.0,65.0,118.0,0.0,1579.9,1
3,1211,2023-09-13,164,18,28.0,55.0,94.0,0.0,0.0,36.0,86.0,0.0,1998.3676923076923,1
4,1211,2023-09-14,164,18,28.0,55.0,116.0,0.0,0.0,62.0,62.0,0.0,2458.396923076923,1
5,1211,2023-09-15,164,18,28.0,55.0,140.0,0.0,0.0,28.0,58.0,0.0,2960.353846153846,1
6,1211,2023-09-16,164,18,28.0,55.0,167.0,0.0,0.0,31.0,31.0,0.0,3523.8284615384614,1
7,1211,2023-09-17,164,18,28.0,55.0,194.0,0.0,0.0,30.0,30.0,0.0,4088.923076923077,1
8,1211,2023-09-18,164,18,28.0,55.0,228.0,0.0,0.0,25.0,50.0,0.0,4800.276923076923,1
9,1211,2023-09-19,164,18,28.0,55.0,266.0,0.0,0.0,28.0,55.0,0.0,5590.092307692307,1
10,1211,2023-09-20,164,18,28.0,55.0,299.0,0.0,0.0,37.0,52.0,0.0,6270.95,1
11,1211,2023-09-21,164,18,28.0,55.0,337.0,0.0,0.0,36.0,36.0,0.0,7054.446923076923,1
12,1211,2023-09-22,164,18,28.0,55.0,380.0,0.0,0.0,41.0,56.0,18.0,7944.046153846154,1
13,1211,2023-09-23,164,18,28.0,55.0,430.0,0.0,0.0,42.0,42.0,0.0,8970.792307692307,1
14,1211,2023-09-24,164,18,28.0,55.0,480.0,0.0,0.0,29.0,67.0,0.0,9998.4,1
15,1211,2023-09-25,164,18,28.0,55.0,532.0,0.0,0.0,33.0,68.0,0.0,11054.14153846154,1
16,1211,2023-09-26,164,18,28.0,55.0,610.0,0.0,0.0,32.0,88.0,0.0,12642.953846153847,1
17,1211,2023-09-27,164,18,28.0,55.0,690.0,0.0,0.0,21.0,61.0,0.0,14254.338461538462,1
18,1211,2023-09-28,164,18,28.0,55.0,751.0,0.0,0.0,22.0,57.0,0.0,15479.265384615384,1
19,1211,2023-09-29,164,18,28.0,55.0,826.0,0.0,0.0,24.0,39.0,0.0,16988.913846153846,1
20,1211,2023-09-30,164,18,28.0,55.0,900.0,0.0,0.0,28.0,38.0,0.0,18483.923076923078,1
21,1211,2023-10-01,164,18,28.0,55.0,977.0,0.0,0.0,35.0,35.0,0.0,20036.766923076924,1
22,1211,2023-10-02,164,18,28.0,55.0,1060.0,0.0,0.0,25.0,93.0,47.0,21710.43076923077,1
23,1211,2023-10-03,164,18,28.0,55.0,1152.0,0.0,0.0,23.0,83.0,6.0,23512.32,1
24,1211,2023-10-04,164,18,28.0,55.0,1226.0,0.0,0.0,27.0,67.0,10.0,24944.384615384617,1
25,1211,2023-10-05,164,18,28.0,55.0,1330.0,0.0,0.0,40.0,77.0,0.0,26991.83846153846,1
26,1211,2023-10-06,164,18,28.0,55.0,1400.0,0.0,0.0,31.0,56.0,0.0,28329.53846153846,1
27,1211,2023-10-07,164,18,28.0,55.0,1505.0,0.0,0.0,49.0,49.0,0.0,30389.423076923078,1
28,1211,2023-10-08,164,18,28.0,55.0,1595.0,0.0,0.0,47.0,67.0,0.0,32146.611538461537,1
29,1211,2023-10-09,164,18,28.0,55.0,1650.0,0.0,0.0,71.0,71.0,0.0,33170.07692307692,1
30,1211,2023-10-10,164,18,28.0,55.0,1750.0,0.0,0.0,78.0,78.0,0.0,35084.807692307695,1
0,1214,2023-09-11,165,18,28.0,55.0,38.0,0.0,0.0,0.0,0.0,0.0,831.3230769230769,1
1,1214,2023-09-12,165,18,28.0,55.0,43.0,0.0,0.0,176.0,176.0,0.0,940.7076923076924,1
2,1214,2023-09-13,165,18,28.0,55.0,63.0,0.0,0.0,83.0,153.0,0.0,1369.716923076923,1
3,1214,2023-09-14,165,18,28.0,55.0,77.0,0.0,0.0,88.0,88.0,0.0,1665.0361538461539,1
4,1214,2023-09-15,165,18,28.0,55.0,93.0,0.0,0.0,40.0,65.0,0.0,2004.7223076923076,1
5,1214,2023-09-16,165,18,28.0,55.0,110.0,0.0,0.0,25.0,35.0,0.0,2365.6769230769232,1
6,1214,2023-09-17,165,18,28.0,55.0,129.0,0.0,0.0,28.0,28.0,0.0,2770.820769230769,1
7,1214,2023-09-18,165,18,28.0,55.0,147.0,0.0,0.0,31.0,31.0,0.0,3154.2807692307692,1
8,1214,2023-09-19,165,18,28.0,55.0,170.0,0.0,0.0,28.0,28.0,0.0,3643.753846153846,1
9,1214,2023-09-20,165,18,28.0,55.0,200.0,0.0,0.0,29.0,29.0,0.0,4282.461538461538,1
10,1214,2023-09-21,165,18,28.0,55.0,237.0,0.0,0.0,25.0,25.0,0.0,5069.43,1
11,1214,2023-09-22,165,18,28.0,55.0,271.0,0.0,0.0,39.0,39.0,0.0,5791.4784615384615,1
12,1214,2023-09-23,165,18,28.0,55.0,313.0,0.0,0.0,26.0,46.0,18.0,6679.660769230769,1
13,1214,2023-09-24,165,18,28.0,55.0,343.0,0.0,0.0,28.0,48.0,0.0,7307.746923076923,1
14,1214,2023-09-25,165,18,28.0,55.0,381.0,0.0,0.0,31.0,31.0,6.0,8103.283846153846,1
15,1214,2023-09-26,165,18,28.0,55.0,437.0,0.0,0.0,35.0,35.0,0.0,9283.896923076923,1
16,1214,2023-09-27,165,18,28.0,55.0,495.0,0.0,0.0,33.0,33.0,0.0,10502.757692307692,1
17,1214,2023-09-28,165,18,28.0,55.0,550.0,0.0,0.0,25.0,25.0,0.0,11655.76923076923,1
18,1214,2023-09-29,165,18,28.0,55.0,620.0,0.0,0.0,27.0,27.0,0.0,13127.307692307691,1
19,1214,2023-09-30,165,18,28.0,55.0,682.0,0.0,0.0,28.0,28.0,0.0,14425.873846153847,1
20,1214,2023-10-01,165,18,28.0,55.0,745.0,0.0,0.0,28.0,28.0,0.0,15742.423076923076,1
21,1214,2023-10-02,165,18,28.0,55.0,814.0,0.0,0.0,28.0,28.0,49.0,17182.913846153846,1
22,1214,2023-10-03,165,18,28.0,55.0,891.0,0.0,0.0,26.0,26.0,6.0,18789.133846153847,1
23,1214,2023-10-04,165,18,28.0,55.0,967.0,0.0,0.0,28.0,28.0,6.0,20372.458461538463,1
24,1214,2023-10-05,165,18,28.0,55.0,1060.0,0.0,0.0,28.0,28.0,10.0,22308.923076923078,1
25,1214,2023-10-06,165,18,28.0,55.0,1131.0,0.0,0.0,33.0,33.0,0.0,23778.84,1
26,1214,2023-10-07,165,18,28.0,55.0,1231.0,0.0,0.0,37.0,57.0,0.0,25850.053076923075,1
27,1214,2023-10-08,165,18,28.0,55.0,1340.0,0.0,0.0,59.0,59.0,0.0,28080.215384615385,1
28,1214,2023-10-09,165,18,28.0,55.0,1421.0,0.0,0.0,50.0,75.0,0.0,29713.11,1
29,1214,2023-10-10,165,18,28.0,55.0,1508.0,0.0,0.0,77.0,77.0,0.0,31445.28,1
30,1214,2023-10-11,165,18,28.0,55.0,1600.0,0.0,0.0,88.0,88.0,0.0,33268.92307692308,1
0,1215,2023-09-11,166,18,28.0,55.0,38.0,0.0,0.0,0.0,0.0,0.0,825.4769230769231,1
1,1215,2023-09-12,166,18,28.0,55.0,40.0,0.0,0.0,185.0,185.0,0.0,868.9230769230769,1
2,1215,2023-09-13,166,18,28.0,55.0,61.0,0.0,0.0,90.0,165.0,0.0,1316.426923076923,1
3,1215,2023-09-14,166,18,28.0,55.0,76.0,0.0,0.0,100.0,100.0,0.0,1630.4923076923078,1
4,1215,2023-09-15,166,18,28.0,55.0,92.0,0.0,0.0,37.0,67.0,0.0,1966.676923076923,1
5,1215,2023-09-16,166,18,28.0,55.0,107.0,0.0,0.0,22.0,37.0,0.0,2281.816153846154,1
6,1215,2023-09-17,166,18,28.0,55.0,127.0,0.0,0.0,29.0,29.0,0.0,2704.7092307692305,1
7,1215,2023-09-18,166,18,28.0,55.0,147.0,0.0,0.0,28.0,38.0,0.0,3127.3684615384614,1
8,1215,2023-09-19,166,18,28.0,55.0,171.0,0.0,0.0,29.0,29.0,0.0,3632.960769230769,1
9,1215,2023-09-20,166,18,28.0,55.0,200.0,0.0,0.0,26.0,41.0,0.0,4244.615384615385,1
10,1215,2023-09-21,166,18,28.0,55.0,233.0,0.0,0.0,27.0,27.0,0.0,4937.628461538461,1
11,1215,2023-09-22,166,18,28.0,55.0,262.0,0.0,0.0,35.0,35.0,0.0,5546.741538461539,1
12,1215,2023-09-23,166,18,28.0,55.0,297.0,0.0,0.0,29.0,29.0,18.0,6279.722307692307,1
13,1215,2023-09-24,166,18,28.0,55.0,341.0,0.0,0.0,25.0,25.0,0.0,7202.444615384616,1
14,1215,2023-09-25,166,18,28.0,55.0,380.0,0.0,0.0,25.0,25.0,6.0,8018.876923076923,1
15,1215,2023-09-26,166,18,28.0,55.0,438.0,0.0,0.0,27.0,27.0,0.0,9234.387692307693,1
16,1215,2023-09-27,166,18,28.0,55.0,500.0,0.0,0.0,25.0,25.0,0.0,10531.153846153846,1
17,1215,2023-09-28,166,18,28.0,55.0,555.0,0.0,0.0,24.0,24.0,0.0,11678.907692307692,1
18,1215,2023-09-29,166,18,28.0,55.0,615.0,0.0,0.0,25.0,25.0,0.0,12930.138461538461,1
19,1215,2023-09-30,166,18,28.0,55.0,680.0,0.0,0.0,29.0,29.0,0.0,14283.661538461538,1
20,1215,2023-10-01,166,18,28.0,55.0,746.0,0.0,0.0,29.0,29.0,0.0,15653.375384615385,1
21,1215,2023-10-02,166,18,28.0,55.0,803.0,0.0,0.0,27.0,27.0,45.0,16831.497692307694,1
22,1215,2023-10-03,166,18,28.0,55.0,878.0,0.0,0.0,27.0,27.0,6.0,18385.32,1
23,1215,2023-10-04,166,18,28.0,55.0,958.0,0.0,0.0,28.0,28.0,6.0,20040.623076923075,1
24,1215,2023-10-05,166,18,28.0,55.0,1020.0,0.0,0.0,24.0,24.0,10.0,21315.646153846155,1
25,1215,2023-10-06,166,18,28.0,55.0,1130.0,0.0,0.0,32.0,32.0,0.0,23593.53076923077,1
26,1215,2023-10-07,166,18,28.0,55.0,1224.0,0.0,0.0,39.0,39.0,0.0,25526.04923076923,1
27,1215,2023-10-08,166,18,28.0,55.0,1291.0,0.0,0.0,37.0,37.0,0.0,26884.578461538462,1
28,1215,2023-10-09,166,18,28.0,55.0,1400.0,0.0,0.0,48.0,48.0,0.0,29114.615384615383,1
29,1215,2023-10-10,166,18,28.0,55.0,1473.0,0.0,0.0,58.0,58.0,0.0,30578.346923076922,1
30,1215,2023-10-11,166,18,28.0,55.0,1576.0,0.0,0.0,57.0,57.0,0.0,32646.233846153846,1
0,1217,2023-09-12,170,18,28.0,55.0,42.0,0.0,0.0,0.0,0.0,0.0,870.0461538461539,1
1,1217,2023-09-13,170,18,28.0,55.0,55.0,0.0,0.0,185.0,185.0,0.0,1139.3461538461538,1
2,1217,2023-09-14,170,18,28.0,55.0,78.0,0.0,0.0,76.0,76.0,0.0,1604.7,1
3,1217,2023-09-15,170,18,28.0,55.0,100.0,0.0,0.0,53.0,73.0,0.0,2051.4615384615386,1
4,1217,2023-09-16,170,18,28.0,55.0,120.0,0.0,0.0,45.0,45.0,0.0,2455.0153846153844,1
5,1217,2023-09-17,170,18,28.0,55.0,144.0,0.0,0.0,35.0,35.0,0.0,2941.0338461538463,1
6,1217,2023-09-18,170,18,28.0,55.0,171.0,0.0,0.0,37.0,37.0,0.0,3487.873846153846,1
7,1217,2023-09-19,170,18,28.0,55.0,202.0,0.0,0.0,35.0,35.0,0.0,4114.42923076923,1
8,1217,2023-09-20,170,18,28.0,55.0,245.0,0.0,0.0,35.0,35.0,0.0,4983.676923076923,1
9,1217,2023-09-21,170,18,28.0,55.0,297.0,0.0,0.0,35.0,35.0,0.0,6033.44076923077,1
10,1217,2023-09-22,170,18,28.0,55.0,331.0,0.0,0.0,30.0,30.0,0.0,6715.2261538461535,1
11,1217,2023-09-23,170,18,28.0,55.0,381.0,0.0,0.0,29.0,29.0,0.0,7720.818461538462,1
12,1217,2023-09-24,170,18,28.0,55.0,405.0,0.0,0.0,28.0,28.0,18.0,8198.134615384615,1
13,1217,2023-09-25,170,18,28.0,55.0,441.0,0.0,0.0,27.0,27.0,0.0,8917.35923076923,1
14,1217,2023-09-26,170,18,28.0,55.0,472.0,0.0,0.0,21.0,21.0,6.0,9534.4,1
15,1217,2023-09-27,170,18,28.0,55.0,535.0,0.0,0.0,26.0,26.0,0.0,10798.357692307693,1
16,1217,2023-09-28,170,18,28.0,55.0,633.0,0.0,0.0,23.0,23.0,0.0,12763.714615384615,1
17,1217,2023-09-29,170,18,28.0,55.0,750.0,0.0,0.0,25.0,25.0,0.0,15109.615384615385,1
18,1217,2023-09-30,170,18,28.0,55.0,815.0,0.0,0.0,28.0,28.0,0.0,16403.44230769231,1
19,1217,2023-10-01,170,18,28.0,55.0,900.0,0.0,0.0,31.0,31.0,0.0,18094.846153846152,1
20,1217,2023-10-02,170,18,28.0,55.0,950.0,0.0,0.0,35.0,35.0,35.0,19077.46153846154,1
21,1217,2023-10-03,170,18,28.0,55.0,1040.0,0.0,0.0,36.0,36.0,6.0,20856.8,1
22,1217,2023-10-04,170,18,28.0,55.0,1180.0,0.0,0.0,37.0,37.0,6.0,23631.76923076923,1
23,1217,2023-10-05,170,18,28.0,55.0,1200.0,0.0,0.0,45.0,45.0,7.0,23998.153846153848,1
24,1217,2023-10-06,170,18,28.0,55.0,1300.0,0.0,0.0,42.0,42.0,0.0,25953.0,1
25,1217,2023-10-07,170,18,28.0,55.0,1395.0,0.0,0.0,39.0,39.0,0.0,27804.496153846154,1
26,1217,2023-10-08,170,18,28.0,55.0,1480.0,0.0,0.0,53.0,53.0,0.0,29454.276923076923,1
27,1217,2023-10-09,170,18,28.0,55.0,1595.0,0.0,0.0,54.0,54.0,0.0,31677.926923076924,1
28,1217,2023-10-10,170,18,28.0,55.0,1685.0,0.0,0.0,51.0,51.0,0.0,33395.403846153844,1
29,1217,2023-10-11,170,18,28.0,55.0,1740.0,0.0,0.0,58.0,58.0,0.0,34417.2,1
30,1217,2023-10-12,170,18,28.0,55.0,1700.0,0.0,0.0,106.0,106.0,0.0,33550.153846153844,1
0,1262,2023-09-22,2,1,31.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0,780.6511627906976,1
1,1262,2023-09-23,2,1,31.0,50.0,47.0,0.0,0.0,50.0,50.0,0.0,917.2651162790697,1
2,1262,2023-09-24,2,1,31.0,60.0,70.0,0.0,0.0,40.0,40.0,0.0,1362.8837209302326,1
3,1262,2023-09-25,2,1,31.0,62.0,90.0,0.0,0.0,30.0,30.0,0.0,1748.9302325581396,1
4,1262,2023-09-26,2,1,30.0,62.0,103.0,0.0,0.0,25.0,25.0,0.0,1998.679069767442,1
5,1262,2023-09-27,2,1,30.0,62.0,118.0,0.0,0.0,15.0,15.0,29.0,2287.0046511627907,1
6,1262,2023-09-28,2,1,30.0,62.0,127.0,0.0,0.0,15.0,15.0,4.0,2459.66511627907,1
7,1262,2023-09-29,2,1,29.0,60.0,145.0,0.0,0.0,15.0,15.0,0.0,2806.2558139534885,1
8,1262,2023-09-30,2,1,29.0,62.0,168.0,0.0,0.0,22.0,22.0,39.0,3249.0418604651163,1
9,1262,2023-10-01,2,1,29.0,61.0,190.0,0.0,0.0,20.0,20.0,0.0,3670.6232558139536,1
10,1262,2023-10-02,2,1,29.0,65.0,223.0,0.0,0.0,22.0,22.0,0.0,4304.003720930233,1
11,1262,2023-10-03,2,1,29.0,65.0,250.0,0.0,0.0,20.0,20.0,0.0,4820.0,1
12,1262,2023-10-04,2,1,29.0,64.0,270.0,0.0,0.0,35.0,35.0,15.0,5200.576744186046,1
13,1262,2023-10-05,2,1,29.0,54.0,310.0,0.0,0.0,40.0,40.0,0.0,5960.939534883721,1
14,1262,2023-10-06,2,1,28.0,51.0,330.0,0.0,0.0,30.0,30.0,0.0,6333.237209302326,1
15,1262,2023-10-07,2,1,28.0,55.0,385.0,0.0,0.0,55.0,55.0,0.0,7378.032558139535,1
16,1262,2023-10-08,2,1,28.0,55.0,410.0,0.0,0.0,40.0,40.0,0.0,7836.148837209303,1
17,1262,2023-10-09,2,1,28.0,55.0,470.0,0.0,0.0,25.0,25.0,0.0,8965.413953488372,1
18,1262,2023-10-10,2,1,28.0,65.0,540.0,0.0,0.0,30.0,30.0,0.0,10288.13023255814,1
19,1262,2023-10-11,2,1,27.0,62.0,590.0,0.0,0.0,35.0,35.0,0.0,11224.26976744186,1
20,1262,2023-10-12,2,1,27.0,65.0,650.0,0.0,0.0,25.0,25.0,0.0,12344.558139534884,1
21,1262,2023-10-13,2,1,27.0,65.0,700.0,0.0,0.0,35.0,35.0,0.0,13277.860465116279,1
22,1262,2023-10-14,2,1,27.0,62.0,800.0,0.0,0.0,30.0,30.0,74.0,15148.651162790698,1
23,1262,2023-10-15,2,1,27.0,62.0,850.0,0.0,0.0,25.0,25.0,0.0,16071.720930232557,1
24,1262,2023-10-16,2,1,27.0,62.0,950.0,0.0,0.0,35.0,35.0,0.0,17940.418604651164,1
25,1262,2023-10-17,2,1,26.0,65.0,1060.0,0.0,0.0,25.0,25.0,38.0,19983.218604651163,1
26,1262,2023-10-18,2,1,26.0,65.0,1120.0,0.0,0.0,40.0,40.0,0.0,21088.297674418605,1
27,1262,2023-10-19,2,1,25.0,67.0,1220.0,0.0,0.0,30.0,30.0,0.0,22925.78604651163,1
28,1262,2023-10-20,2,1,25.0,68.0,1320.0,0.0,0.0,40.0,40.0,0.0,24768.111627906976,1
29,1262,2023-10-21,2,1,25.0,62.0,1400.0,0.0,0.0,25.0,25.0,0.0,26217.116279069767,1
30,1262,2023-10-22,2,1,24.0,62.0,1480.0,0.0,0.0,30.0,30.0,0.0,27680.818604651162,1
0,1264,2023-09-22,4,1,31.0,55.0,36.0,0.0,0.0,0.0,0.0,0.0,542.4434389140272,1
1,1264,2023-09-23,4,1,31.0,55.0,45.0,0.0,0.0,70.0,70.0,0.0,678.0542986425339,1
2,1264,2023-09-24,4,1,31.0,58.0,60.0,0.0,0.0,25.0,25.0,0.0,900.9049773755656,1
3,1264,2023-09-25,4,1,31.0,62.0,75.0,0.0,0.0,20.0,20.0,0.0,1124.7171945701357,1
4,1264,2023-09-26,4,1,32.0,64.0,86.0,0.0,0.0,25.0,25.0,0.0,1288.3785822021116,1
5,1264,2023-09-27,4,1,30.0,64.0,101.0,0.0,0.0,22.0,22.0,29.0,1511.1915535444948,1
6,1264,2023-09-28,4,1,30.0,62.0,112.0,0.0,0.0,15.0,15.0,4.0,1673.9185520361991,1
7,1264,2023-09-29,4,1,29.0,64.0,125.0,0.0,0.0,15.0,15.0,0.0,1866.7986425339366,1
8,1264,2023-09-30,4,1,29.0,58.0,144.0,0.0,0.0,18.0,18.0,40.0,2148.923076923077,1
9,1264,2023-10-01,4,1,29.0,62.0,165.0,0.0,0.0,20.0,20.0,0.0,2460.0678733031673,1
10,1264,2023-10-02,4,1,29.0,62.0,195.0,0.0,0.0,17.0,17.0,0.0,2904.4117647058824,1
11,1264,2023-10-03,4,1,29.0,62.0,223.0,0.0,0.0,20.0,20.0,0.0,3318.5965309200606,1
12,1264,2023-10-04,4,1,29.0,66.0,245.0,0.0,0.0,40.0,40.0,15.0,3642.2963800904977,1
13,1264,2023-10-05,4,1,29.0,52.0,273.0,0.0,0.0,20.0,20.0,0.0,4050.323529411765,1
14,1264,2023-10-06,4,1,28.0,52.0,302.0,0.0,0.0,45.0,45.0,0.0,4476.022624434389,1
15,1264,2023-10-07,4,1,28.0,58.0,336.0,0.0,0.0,55.0,55.0,0.0,4968.542986425339,1
16,1264,2023-10-08,4,1,28.0,55.0,384.0,0.0,0.0,60.0,60.0,0.0,5662.407239819005,1
17,1264,2023-10-09,4,1,28.0,54.0,435.0,0.0,0.0,30.0,30.0,0.0,6394.762443438914,1
18,1264,2023-10-10,4,1,28.0,64.0,490.0,0.0,0.0,27.0,27.0,0.0,7192.209653092006,1
19,1264,2023-10-11,4,1,27.0,61.0,531.0,0.0,0.0,40.0,40.0,0.0,7783.194570135746,1
20,1264,2023-10-12,4,1,27.0,65.0,685.0,0.0,0.0,40.0,40.0,0.0,10019.803921568628,1
21,1264,2023-10-13,4,1,27.0,64.0,650.0,0.0,0.0,50.0,50.0,0.0,9488.235294117647,1
22,1264,2023-10-14,4,1,27.0,64.0,705.0,0.0,0.0,45.0,45.0,74.0,10264.502262443439,1
23,1264,2023-10-15,4,1,27.0,60.0,780.0,0.0,0.0,65.0,65.0,0.0,11330.0,1
24,1264,2023-10-16,4,1,27.0,62.0,842.0,0.0,0.0,40.0,40.0,0.0,12189.315233785823,1
25,1264,2023-10-17,4,1,26.0,66.0,900.0,0.0,0.0,50.0,50.0,38.0,13001.809954751132,1
26,1264,2023-10-18,4,1,26.0,64.0,964.0,0.0,0.0,65.0,65.0,0.0,13890.03318250377,1
27,1264,2023-10-19,4,1,25.0,65.0,1149.0,0.0,0.0,70.0,70.0,0.0,16499.328054298643,1
28,1264,2023-10-20,4,1,25.0,66.0,1120.0,0.0,0.0,50.0,50.0,0.0,16023.770739064857,1
29,1264,2023-10-21,4,1,25.0,65.0,1240.0,0.0,0.0,50.0,50.0,0.0,17693.846153846152,1
30,1264,2023-10-22,4,1,24.0,62.0,1370.0,0.0,0.0,80.0,80.0,0.0,19497.187028657616,1
0,1291,2023-09-28,65,8,34.0,45.0,46.0,0.0,0.0,0.0,0.0,63.0,962.9924559932942,1
1,1291,2023-09-29,65,8,34.0,45.0,50.0,1500.0,0.0,95.0,95.0,1.0,1046.7309304274936,1
2,1291,2023-09-30,65,8,33.5,40.0,72.0,0.0,0.0,65.0,65.0,1.0,1501.5590947191954,1
3,1291,2023-10-01,65,8,33.0,50.0,85.0,650.0,0.0,55.0,55.0,1.0,1768.0427493713328,1
4,1291,2023-10-02,65,8,32.5,50.0,105.0,450.0,0.0,55.0,55.0,1.0,2179.212070410729,1
5,1291,2023-10-03,65,8,32.0,50.0,125.0,500.0,0.0,45.0,75.0,2.0,2588.5373009220452,1
6,1291,2023-10-04,65,8,31.5,50.0,150.0,550.0,0.0,45.0,45.0,8.0,3096.8147527242245,1
7,1291,2023-10-05,65,8,31.0,50.0,175.0,600.0,0.0,45.0,45.0,8.0,3606.349538977368,1
8,1291,2023-10-06,65,8,30.5,45.0,200.0,750.0,0.0,35.0,35.0,7.0,4113.998323554066,1
9,1291,2023-10-07,65,8,30.5,55.0,240.0,800.0,0.0,45.0,45.0,6.0,4929.756915339481,1
10,1291,2023-10-08,65,8,30.0,50.0,270.0,1050.0,0.0,45.0,45.0,0.0,5535.792120704107,1
11,1291,2023-10-09,65,8,30.0,55.0,315.0,1200.0,0.0,45.0,45.0,12.0,6446.542330259849,1
12,1291,2023-10-10,65,8,29.5,55.0,360.0,1400.0,0.0,35.0,35.0,6.0,7353.897736797988,1
13,1291,2023-10-11,65,8,29.0,55.0,420.0,1500.0,0.0,35.0,35.0,0.0,8567.225481978207,1
14,1291,2023-10-12,65,8,29.0,55.0,470.0,1600.0,0.0,35.0,35.0,7.0,9573.344509639564,1
15,1291,2023-10-13,65,8,28.5,55.0,525.0,1700.0,0.0,45.0,45.0,7.0,10678.22715842414,1
16,1291,2023-10-14,65,8,28.5,55.0,595.0,1800.0,0.0,45.0,45.0,7.0,12079.547359597653,1
17,1291,2023-10-15,65,8,28.0,65.0,665.0,2000.0,0.0,35.0,35.0,4.0,13475.586756077117,1
18,1291,2023-10-16,65,8,27.0,60.0,730.0,1850.0,0.0,45.0,45.0,4.0,14771.332774518021,1
19,1291,2023-10-17,65,8,27.0,60.0,800.0,2000.0,0.0,35.0,35.0,4.0,16157.585917854149,1
